case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
2state1ap2acc_parity_0719209480_c,no-sat-exact,0,1,17,13,180,161,19,0,0,5,8,2,4,0,0,5,permanent,4,0,minimal,0,3,12,exact,n/a,false,1.426,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1076404737,no-sat-exact,0,1,10,10,193,145,25,0,23,7,7,1,6,0,0,3,transient,4,0,minimal,2,4,7,exact,true,true,0.051,SOUND,
2state1ap2acc_parity_1076404737_c,no-sat-exact,0,1,10,10,193,145,25,0,23,7,7,1,6,0,0,3,transient,4,0,minimal,2,4,7,exact,true,true,0.049,SOUND,
2state1ap2acc_parity_1079766528,no-sat-exact,0,1,17,8,99,83,16,0,0,5,5,2,3,0,0,3,permanent,3,0,minimal,2,4,6,exact,n/a,false,0.085,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state2ap3acc_parity_2750423057,no-sat-exact,0,2,5,5,72,62,0,0,10,1,0,0,3,0,0,5,none,0,0,minimal,0,0,3,exact,true,true,0.259,SOUND,
1state2ap3acc_parity_2792358400,no-sat-exact,0,2,5,5,72,62,0,0,10,1,0,0,3,0,0,5,none,0,0,minimal,0,0,3,exact,true,true,0.254,SOUND,
2state1ap2acc_parity_1079766528_c,no-sat-exact,0,1,17,8,99,83,16,0,0,5,5,2,3,0,0,3,permanent,3,0,minimal,2,4,6,exact,n/a,false,0.086,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1079880192,no-sat-exact,0,1,11,11,176,136,15,0,25,5,6,2,4,0,0,5,transient,3,0,minimal,1,4,6,exact,true,true,0.074,SOUND,
2state1ap2acc_parity_1079880192_c,no-sat-exact,0,1,11,11,176,136,15,0,25,5,6,2,4,0,0,5,transient,3,0,minimal,1,4,6,exact,true,true,0.078,SOUND,
2state1ap2acc_parity_1082231338,no-sat-exact,0,1,23,22,539,493,46,0,0,11,19,1,10,0,0,3,permanent,10,0,minimal,1,10,15,exact,n/a,false,2.243,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1082231338_c,no-sat-exact,0,1,23,22,539,493,46,0,0,11,19,1,10,0,0,3,permanent,10,0,minimal,1,10,15,exact,n/a,false,2.274,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1083056266,no-sat-exact,0,1,15,14,258,230,28,0,0,8,11,1,7,0,0,3,permanent,5,0,minimal,1,5,7,exact,n/a,false,0.524,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1083056266_c,no-sat-exact,0,1,15,14,258,230,28,0,0,8,11,1,7,0,0,3,permanent,5,0,minimal,1,5,7,exact,n/a,false,0.515,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1089178116,no-sat-exact,0,1,17,13,214,188,26,0,0,7,10,2,5,0,0,3,permanent,4,0,minimal,0,3,9,exact,n/a,false,0.228,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1089178116_c,no-sat-exact,0,1,17,13,214,188,26,0,0,7,10,2,5,0,0,3,permanent,4,0,minimal,0,3,9,exact,n/a,false,0.224,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1091584292,no-sat-exact,0,1,13,13,221,161,21,0,39,6,10,1,5,0,0,3,transient,5,0,minimal,0,5,7,exact,true,true,0.094,SOUND,
2state1ap2acc_parity_1091584292_c,no-sat-exact,0,1,13,13,221,161,21,0,39,6,10,1,5,0,0,3,transient,5,0,minimal,0,5,7,exact,true,true,0.094,SOUND,
2state1ap2acc_parity_1092168202,no-sat-exact,0,1,10,9,128,112,16,0,0,5,4,2,4,0,0,5,permanent,2,0,minimal,3,5,7,exact,n/a,false,0.053,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1092168202_c,no-sat-exact,0,1,10,9,128,112,16,0,0,5,4,2,4,0,0,5,permanent,2,0,minimal,3,5,7,exact,n/a,false,0.049,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1092894811,no-sat-exact,0,1,6,6,73,51,12,0,10,4,3,0,4,0,0,3,transient,3,0,minimal,0,3,5,exact,true,true,0.022,SOUND,
2state1ap2acc_parity_1093279572,no-sat-exact,0,1,17,11,153,137,16,0,0,5,7,2,4,0,0,4,permanent,3,0,minimal,4,3,7,exact,n/a,false,0.047,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1093279572_c,no-sat-exact,0,1,17,11,153,137,16,0,0,5,7,2,4,0,0,4,permanent,3,0,minimal,4,3,7,exact,n/a,false,0.051,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1094757452,no-sat-exact,0,1,8,8,115,83,11,0,21,4,3,1,4,0,0,5,transient,2,0,minimal,2,3,5,exact,true,true,0.032,SOUND,
2state1ap2acc_parity_1094757452_c,no-sat-exact,0,1,8,8,115,83,11,0,21,4,3,1,4,0,0,5,transient,2,0,minimal,2,3,5,exact,true,true,0.027,SOUND,
2state1ap2acc_parity_1095074899,no-sat-exact,0,1,11,11,213,160,25,0,28,7,8,1,6,0,0,3,transient,6,0,minimal,1,7,8,exact,true,true,0.103,SOUND,
2state1ap2acc_parity_1095074899_c,no-sat-exact,0,1,11,11,213,160,25,0,28,7,8,1,6,0,0,3,transient,6,0,minimal,1,7,8,exact,true,true,0.098,SOUND,
1state2ap3acc_parity_3796408320,no-sat-exact,0,2,5,5,72,62,0,0,10,1,0,0,3,0,0,5,none,0,0,minimal,0,0,3,exact,true,true,0.286,SOUND,
1state3ap0acc_001,no-sat-exact,0,3,3,3,75,72,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,10.519,SOUND,
2state1ap2acc_parity_1100711304,no-sat-exact,0,1,10,7,67,59,8,0,0,3,3,2,2,0,0,4,permanent,2,0,minimal,0,2,6,exact,n/a,false,0.023,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1100711304_c,no-sat-exact,0,1,10,7,67,59,8,0,0,3,3,2,2,0,0,4,permanent,2,0,minimal,0,2,6,exact,n/a,false,0.022,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1100974856,no-sat-exact,0,1,17,14,157,143,14,0,0,4,9,1,4,0,0,5,permanent,4,1,minimal,0,3,9,exact,n/a,false,0.343,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1100974856_c,no-sat-exact,0,1,17,14,157,143,14,0,0,4,9,1,4,0,0,5,permanent,4,1,minimal,0,3,9,exact,n/a,false,0.346,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1101285640,no-sat-exact,0,1,7,7,81,59,8,0,14,3,3,0,4,0,0,4,transient,2,0,minimal,0,3,6,exact,true,true,0.013,SOUND,
2state1ap2acc_parity_1101285640_c,no-sat-exact,0,1,7,7,81,59,8,0,14,3,3,0,4,0,0,4,transient,2,0,minimal,0,3,6,exact,true,true,0.019,SOUND,
2state1ap2acc_parity_1143218698,no-sat-exact,0,1,16,13,212,187,25,0,0,7,10,1,6,0,0,3,permanent,4,0,minimal,1,5,11,exact,n/a,false,0.071,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1143218698_c,no-sat-exact,0,1,16,13,212,187,25,0,0,7,10,1,6,0,0,3,permanent,4,0,minimal,1,5,11,exact,n/a,false,0.065,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1143375873,no-sat-exact,0,1,9,9,151,112,21,0,18,6,6,0,6,0,0,3,transient,4,0,minimal,1,4,9,exact,true,true,0.058,SOUND,
2state1ap2acc_parity_1143375873_c,no-sat-exact,0,1,9,9,151,112,21,0,18,6,6,0,6,0,0,3,transient,4,0,minimal,1,4,9,exact,true,true,0.059,SOUND,
2state1ap2acc_parity_1145130400,no-sat-exact,0,1,14,14,239,173,21,0,45,6,12,1,5,0,0,2,transient,4,0,minimal,0,5,8,exact,true,true,0.114,SOUND,
2state1ap2acc_parity_1145130400_c,no-sat-exact,0,1,14,14,239,173,21,0,45,6,12,1,5,0,0,2,transient,4,0,minimal,0,5,8,exact,true,true,0.109,SOUND,
2state1ap2acc_parity_1150265856,no-sat-exact,0,1,10,10,195,145,25,0,25,7,7,1,6,0,0,3,transient,5,0,minimal,1,4,10,exact,true,true,0.138,SOUND,
2state1ap2acc_parity_1150265856_c,no-sat-exact,0,1,10,10,195,145,25,0,25,7,7,1,6,0,0,3,transient,5,0,minimal,1,4,10,exact,true,true,0.139,SOUND,
2state1ap2acc_parity_1160421898,no-sat-exact,0,1,31,20,356,326,30,0,0,8,17,2,6,0,0,3,permanent,4,1,minimal,1,5,12,exact,n/a,false,0.538,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1160421898_c,no-sat-exact,0,1,31,20,356,326,30,0,0,8,17,2,6,0,0,3,permanent,4,1,minimal,1,5,12,exact,n/a,false,0.531,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1162204226,no-sat-exact,0,1,17,17,478,384,43,0,51,11,14,1,10,0,0,3,transient,10,0,minimal,1,9,10,exact,true,true,1.457,SOUND,
2state1ap2acc_parity_1162204226_c,no-sat-exact,0,1,17,17,478,384,43,0,51,11,14,1,10,0,0,3,transient,10,0,minimal,1,9,10,exact,true,true,1.504,SOUND,
2state1ap2acc_parity_1163278594,no-sat-exact,0,1,10,8,100,83,17,0,0,5,5,0,5,0,0,3,permanent,3,0,minimal,0,5,7,exact,n/a,false,0.048,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1163278594_c,no-sat-exact,0,1,10,8,100,83,17,0,0,5,5,0,5,0,0,3,permanent,3,0,minimal,0,5,7,exact,n/a,false,0.054,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap0acc_001_c,no-sat-exact,0,3,3,3,75,72,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,11.258,SOUND,
1state3ap0acc_003,no-sat-exact,0,2,3,3,23,20,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,0.232,SOUND,
2state1ap2acc_parity_1163469064,no-sat-exact,0,1,12,9,106,93,13,0,0,4,4,0,5,0,0,5,permanent,2,0,minimal,0,5,7,exact,n/a,false,0.120,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1163469064_c,no-sat-exact,0,1,12,9,106,93,13,0,0,4,4,0,5,0,0,5,permanent,2,0,minimal,0,5,7,exact,n/a,false,0.119,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1164845312,no-sat-exact,0,1,10,7,89,73,16,0,0,5,4,0,5,0,0,3,permanent,4,0,minimal,0,4,6,exact,n/a,false,0.083,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1164845312_c,no-sat-exact,0,1,10,7,89,73,16,0,0,5,4,0,5,0,0,3,permanent,4,0,minimal,0,4,6,exact,n/a,false,0.082,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1172351492,no-sat-exact,0,1,9,8,100,83,17,0,0,5,5,1,4,0,0,3,permanent,3,1,minimal,1,3,7,exact,n/a,false,0.085,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1172351492_c,no-sat-exact,0,1,9,8,100,83,17,0,0,5,5,1,4,0,0,3,permanent,3,1,minimal,1,3,7,exact,n/a,false,0.083,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1178851077,no-sat-exact,0,1,16,14,294,260,34,0,0,9,11,0,9,0,0,3,permanent,9,1,minimal,0,6,9,exact,n/a,false,1.290,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1178851077_c,no-sat-exact,0,1,16,14,294,260,34,0,0,9,11,0,9,0,0,3,permanent,9,1,minimal,0,6,9,exact,n/a,false,1.269,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1296386980,no-sat-exact,0,1,14,14,199,144,16,0,39,5,12,0,5,0,0,2,transient,3,0,minimal,0,3,8,exact,true,true,0.151,SOUND,
2state1ap2acc_parity_1296386980_c,no-sat-exact,0,1,14,14,199,144,16,0,39,5,12,0,5,0,0,2,transient,3,0,minimal,0,3,8,exact,true,true,0.155,SOUND,
2state1ap2acc_parity_1297172901,no-sat-exact,0,1,13,13,216,161,21,0,34,6,10,0,6,0,0,3,transient,5,0,minimal,0,5,10,exact,true,true,0.102,SOUND,
2state1ap2acc_parity_1297172901_c,no-sat-exact,0,1,13,13,216,161,21,0,34,6,10,0,6,0,0,3,transient,5,0,minimal,0,5,10,exact,true,true,0.100,SOUND,
2state1ap2acc_parity_1313194541,no-sat-exact,0,1,10,10,156,125,20,0,11,6,8,0,6,0,0,2,transient,3,0,minimal,0,3,6,exact,true,true,0.098,SOUND,
2state1ap2acc_parity_1313194541_c,no-sat-exact,0,1,10,10,156,125,20,0,11,6,8,0,6,0,0,2,transient,3,0,minimal,0,3,6,exact,true,true,0.095,SOUND,
2state1ap2acc_parity_1342875713,no-sat-exact,0,1,4,4,26,17,4,0,5,2,1,1,1,0,0,3,transient,0,0,minimal,2,1,4,exact,true,true,0.016,SOUND,
2state1ap2acc_parity_1345235106,no-sat-exact,0,1,14,13,240,214,26,0,0,7,8,1,7,0,0,5,permanent,6,0,minimal,1,5,7,exact,n/a,false,0.168,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1345235106_c,no-sat-exact,0,1,14,13,240,214,26,0,0,7,8,1,7,0,0,5,permanent,6,0,minimal,1,5,7,exact,n/a,false,0.168,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1363576902,no-sat-exact,0,1,15,13,182,161,21,0,0,6,10,1,5,0,0,3,permanent,5,1,minimal,1,4,8,exact,n/a,false,0.276,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1363576902_c,no-sat-exact,0,1,15,13,182,161,21,0,0,6,10,1,5,0,0,3,permanent,5,1,minimal,1,4,8,exact,n/a,false,0.138,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1367474350,no-sat-exact,0,1,4,4,22,17,0,0,5,1,0,0,2,0,0,4,none,0,0,minimal,0,0,4,exact,true,true,0.013,SOUND,
1state3ap0acc_003_c,no-sat-exact,0,2,3,3,23,20,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,0.230,SOUND,
1state3ap0acc_006,no-sat-exact,0,3,3,3,75,72,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,10.722,SOUND,
1state2ap0acc_03,no-sat-exact,0,1,3,3,9,6,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,0.007,SOUND,
1state2ap0acc_03_c,no-sat-exact,0,1,3,3,9,6,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,0.015,SOUND,
2state1ap2acc_parity_1367673344,no-sat-exact,0,1,6,6,57,38,8,0,11,3,3,2,1,0,0,3,transient,1,0,minimal,3,1,5,exact,true,true,0.019,SOUND,
2state1ap2acc_parity_1367673344_c,no-sat-exact,0,1,6,6,57,38,8,0,11,3,3,2,1,0,0,3,transient,1,0,minimal,3,1,5,exact,true,true,0.017,SOUND,
2state1ap2acc_parity_1369442440,no-sat-exact,0,1,13,6,46,38,8,0,0,3,3,2,1,0,0,3,permanent,1,0,minimal,3,1,6,exact,n/a,false,0.030,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1369442440_c,no-sat-exact,0,1,13,6,46,38,8,0,0,3,3,2,1,0,0,3,permanent,1,0,minimal,3,1,6,exact,n/a,false,0.028,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1409747520,no-sat-exact,0,1,9,5,40,32,8,0,0,3,2,2,1,0,0,3,permanent,1,0,minimal,3,1,5,exact,n/a,false,0.027,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1409747520_c,no-sat-exact,0,1,9,5,40,32,8,0,0,3,2,2,1,0,0,3,permanent,1,0,minimal,3,1,5,exact,n/a,false,0.025,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1411326464,no-sat-exact,0,1,10,10,163,124,19,0,20,6,7,2,4,0,0,3,transient,4,0,minimal,1,4,6,exact,true,true,0.069,SOUND,
2state1ap2acc_parity_1411326464_c,no-sat-exact,0,1,10,10,163,124,19,0,20,6,7,2,4,0,0,3,transient,4,0,minimal,1,4,6,exact,true,true,0.068,SOUND,
2state1ap2acc_parity_1413644800,no-sat-exact,0,1,14,14,293,231,30,0,32,8,11,2,6,0,0,3,transient,7,0,minimal,1,7,8,exact,true,true,0.184,SOUND,
2state1ap2acc_parity_1413644800_c,no-sat-exact,0,1,14,14,293,231,30,0,32,8,11,2,6,0,0,3,transient,7,0,minimal,1,7,8,exact,true,true,0.182,SOUND,
2state1ap2acc_parity_1413805336,no-sat-exact,0,1,7,7,104,73,15,0,16,5,4,1,4,0,0,3,transient,2,0,minimal,2,3,5,exact,true,true,0.028,SOUND,
2state1ap2acc_parity_1413805336_c,no-sat-exact,0,1,7,7,104,73,15,0,16,5,4,1,4,0,0,3,transient,2,0,minimal,2,3,5,exact,true,true,0.029,SOUND,
2state1ap2acc_parity_1414038080,no-sat-exact,0,1,25,19,385,350,35,0,0,9,16,2,7,0,0,3,permanent,6,0,minimal,4,7,10,exact,n/a,false,1.788,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1414038080_c,no-sat-exact,0,1,25,19,385,350,35,0,0,9,16,2,7,0,0,3,permanent,6,0,minimal,4,7,10,exact,n/a,false,1.799,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1414367887,no-sat-exact,0,1,11,11,143,114,16,0,13,5,8,1,4,0,0,3,transient,2,0,minimal,1,3,6,exact,true,true,0.061,SOUND,
2state1ap2acc_parity_1414367887_c,no-sat-exact,0,1,11,11,143,114,16,0,13,5,8,1,4,0,0,3,transient,2,0,minimal,1,3,6,exact,true,true,0.059,SOUND,
2state1ap2acc_parity_1418363013,no-sat-exact,0,1,17,17,271,209,21,0,41,6,14,1,5,0,0,3,transient,3,0,minimal,2,3,8,exact,true,true,0.644,SOUND,
2state1ap2acc_parity_1418363013_c,no-sat-exact,0,1,17,17,271,209,21,0,41,6,14,1,5,0,0,3,transient,3,0,minimal,2,3,8,exact,true,true,0.644,SOUND,
2state1ap2acc_parity_1418691086,no-sat-exact,0,1,11,11,176,137,20,0,19,6,8,1,5,0,0,3,transient,3,0,minimal,3,3,7,exact,true,true,0.191,SOUND,
2state1ap2acc_parity_1418691086_c,no-sat-exact,0,1,11,11,176,137,20,0,19,6,8,1,5,0,0,3,transient,3,0,minimal,3,3,7,exact,true,true,0.186,SOUND,
1state3ap0acc_006_c,no-sat-exact,0,3,3,3,75,72,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,11.056,SOUND,
1state3ap0acc_007,no-sat-exact,0,3,3,3,75,72,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,10.931,SOUND,
2state1ap2acc_parity_1428488866,no-sat-exact,0,1,7,6,58,51,7,0,0,3,2,2,2,0,0,4,permanent,0,0,minimal,2,1,4,exact,n/a,false,0.016,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1428488866_c,no-sat-exact,0,1,7,6,58,51,7,0,0,3,2,2,2,0,0,4,permanent,0,0,minimal,2,1,4,exact,n/a,false,0.014,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_1431978117,no-sat-exact,0,1,13,13,216,161,21,0,34,6,10,0,6,0,0,3,transient,5,0,minimal,0,5,10,exact,true,true,0.105,SOUND,
2state1ap2acc_parity_1431978117_c,no-sat-exact,0,1,13,13,216,161,21,0,34,6,10,0,6,0,0,3,transient,5,0,minimal,0,5,10,exact,true,true,0.089,SOUND,
2state1ap2acc_parity_1528190125,no-sat-exact,0,1,12,12,165,124,12,0,29,4,8,0,5,0,0,4,transient,3,0,minimal,0,5,7,exact,true,true,0.044,SOUND,
2state1ap2acc_parity_1528190125_c,no-sat-exact,0,1,12,12,165,124,12,0,29,4,8,0,5,0,0,4,transient,3,0,minimal,0,5,7,exact,true,true,0.043,SOUND,
2state1ap2acc_parity_2154185733,no-sat-exact,0,1,15,14,193,173,20,0,0,5,9,1,5,0,0,5,permanent,4,1,minimal,0,5,12,exact,n/a,false,0.241,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2154185733_c,no-sat-exact,0,1,15,14,193,173,20,0,0,5,9,1,5,0,0,5,permanent,4,1,minimal,0,5,12,exact,n/a,false,0.233,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2183419904,no-sat-exact,0,1,19,11,180,159,21,0,0,6,6,2,5,0,0,5,permanent,3,0,minimal,2,5,7,exact,n/a,false,0.190,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2183419904_c,no-sat-exact,0,1,19,11,180,159,21,0,0,6,6,2,5,0,0,5,permanent,3,0,minimal,2,5,7,exact,n/a,false,0.186,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2195145216,no-sat-exact,0,1,17,16,330,296,34,0,0,9,13,1,8,0,0,3,permanent,8,1,minimal,2,5,9,exact,n/a,false,0.568,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2195145216_c,no-sat-exact,0,1,17,16,330,296,34,0,0,9,13,1,8,0,0,3,permanent,8,1,minimal,2,5,9,exact,n/a,false,0.565,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2282241724,no-sat-exact,0,1,3,3,10,6,0,0,4,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,0.016,SOUND,
2state1ap2acc_parity_2290440257,no-sat-exact,0,1,10,7,67,59,8,0,0,3,3,2,2,0,0,4,permanent,2,0,minimal,0,2,6,exact,n/a,false,0.035,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2290440257_c,no-sat-exact,0,1,10,7,67,59,8,0,0,3,3,2,2,0,0,4,permanent,2,0,minimal,0,2,6,exact,n/a,false,0.039,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2292326218,no-sat-exact,0,1,5,5,44,31,3,0,10,2,1,0,3,0,0,4,transient,0,0,minimal,1,2,4,exact,true,true,0.011,SOUND,
2state1ap2acc_parity_2292326218_c,no-sat-exact,0,1,5,5,44,31,3,0,10,2,1,0,3,0,0,4,transient,0,0,minimal,1,2,4,exact,true,true,0.013,SOUND,
2state1ap2acc_parity_2296595968,no-sat-exact,0,1,16,13,147,133,14,0,0,4,8,1,4,0,0,5,permanent,4,1,minimal,0,4,10,exact,n/a,false,0.289,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2296595968_c,no-sat-exact,0,1,16,13,147,133,14,0,0,4,8,1,4,0,0,5,permanent,4,1,minimal,0,4,10,exact,n/a,false,0.297,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2340605713,no-sat-exact,0,1,10,10,152,125,16,0,11,5,8,0,6,0,0,2,transient,3,0,minimal,0,3,6,exact,true,true,0.067,SOUND,
1state3ap0acc_007_c,no-sat-exact,0,3,3,3,75,72,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,11.380,SOUND,
1state3ap0acc_015,no-sat-exact,0,1,3,3,9,6,0,0,3,1,0,0,1,0,0,3,none,0,0,minimal,0,0,2,exact,true,true,0.010,SOUND,
2state1ap2acc_parity_2340605713_c,no-sat-exact,0,1,10,10,152,125,16,0,11,5,8,0,6,0,0,2,transient,3,0,minimal,0,3,6,exact,true,true,0.070,SOUND,
2state1ap2acc_parity_2695495705,no-sat-exact,0,1,5,5,47,31,6,0,10,3,2,1,2,0,0,3,transient,0,0,minimal,1,2,3,exact,true,true,0.015,SOUND,
2state1ap2acc_parity_2695495705_c,no-sat-exact,0,1,5,5,47,31,6,0,10,3,2,1,2,0,0,3,transient,0,0,minimal,1,2,3,exact,true,true,0.016,SOUND,
2state1ap2acc_parity_2697937154,no-sat-exact,0,1,16,13,183,161,22,0,0,6,10,1,5,0,0,3,permanent,6,1,minimal,0,3,10,exact,n/a,false,0.889,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2697937154_c,no-sat-exact,0,1,16,13,183,161,22,0,0,6,10,1,5,0,0,3,permanent,6,1,minimal,0,3,10,exact,n/a,false,0.879,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2701488726,no-sat-exact,0,1,4,4,22,17,0,0,5,1,0,0,2,0,0,4,none,0,0,minimal,0,0,4,exact,true,true,0.016,SOUND,
2state1ap2acc_parity_2726576129,no-sat-exact,0,1,13,12,230,199,31,0,0,8,9,2,6,0,0,3,permanent,6,0,minimal,3,7,9,exact,n/a,false,0.150,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
2state1ap2acc_parity_2726576129_c,no-sat-exact,0,1,13,12,230,199,31,0,0,8,9,2,6,0,0,3,permanent,6,0,minimal,3,7,9,exact,n/a,false,0.148,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
